cNN,normal,0.0001,29.714,29.557,25.104,25.029,29.714,29.621,29.714,29.523,27.39,27.235,14.301,14.248
cNN,normal,0.0001,29.714,29.53,25.104,25.029,29.714,29.621,29.714,29.539,27.392,27.223,14.037,13.976
cNN,normal,0.0001,29.714,29.53,29.714,29.557,29.714,29.621,29.714,29.527,29.714,29.517,14.245,14.173
cNN,normal,0.0001,29.714,29.53,29.714,29.557,25.104,25.029,29.714,29.544,28.75,28.555,14.069,14.003
