IG,cNN,normal,0.0001,3.185123966942149,4.5041322314049586,5.654545454545454,3.7107438016528924,3.912396694214876,0.5917355371900826
LRP,cNN,normal,0.0001,5.1570247933884295,4.5041322314049586,5.654545454545454,4.2611570247933885,4.813223140495868,1.209917355371901
LIME,cNN,normal,0.0001,5.1570247933884295,3.185123966942149,5.654545454545454,4.35702479338843,4.191735537190083,0.6363636363636364
Random,cNN,normal,0.0001,5.1570247933884295,3.185123966942149,4.5041322314049586,3.565289256198347,3.634710743801653,0.5785123966942148

