IG, cNN,normal,0.0001,4.594142259414226,6.694560669456067,5.564853556485356,5.00418410041841,5.426778242677824,1.5230125523012552
LRP, cNN,normal,0.0001,4.656903765690377,6.694560669456067,5.564853556485356,4.895397489539749,5.414225941422594,1.5606694560669456
LIME, cNN,normal,0.0001,4.656903765690377,4.594142259414226,5.564853556485356,4.301255230125523,4.552301255230126,2.481171548117155
RA, cNN,normal,0.0001,4.656903765690377,4.594142259414226,6.694560669456067,3.9790794979079496,4.656903765690377,2.3849372384937237

