IG, NN,normal,0.0001,4.343096234309623,6.560669456066946,5.635983263598327,4.907949790794979,5.2510460251046025,1.5271966527196652
LRP, NN,normal,0.0001,4.523012552301255,6.560669456066946,5.635983263598327,4.912133891213389,5.380753138075314,1.5104602510460252
LIME, NN,normal,0.0001,4.523012552301255,4.343096234309623,5.635983263598327,4.401673640167364,4.376569037656904,2.602510460251046
RA, NN,normal,0.0001,4.523012552301255,4.343096234309623,6.560669456066946,4.054393305439331,4.481171548117155,2.3723849372384938

