NN,weak,0,29.714,29.714,29.714,29.714,26.046,26.046,29.714,29.714,29.714,29.714,29.714,29.714,20.257,20.257
NN,weak,0.0001,29.714,29.538,29.714,29.578,26.046,25.976,29.714,29.621,29.714,29.526,29.714,29.512,21.696,21.521
NN,weak,0.001,29.714,28.031,29.714,28.376,26.046,25.37,29.714,28.754,29.714,27.753,29.714,27.592,23.832,21.574
NN,weak,0.01,29.714,15.396,29.714,17.813,26.046,19.075,29.714,20.518,29.714,12.467,29.714,12.402,26.059,7.725
NN,normal,0,29.714,29.714,29.714,29.714,26.046,26.046,29.714,29.714,29.714,29.714,29.714,29.714,16.673,16.673
NN,normal,0.0001,29.714,29.538,29.714,29.578,26.046,25.976,29.714,29.621,29.714,29.526,29.714,29.512,17.887,17.738
NN,normal,0.001,29.714,28.031,29.714,28.376,26.046,25.37,29.714,28.754,29.714,27.753,29.714,27.592,20.271,18.454
NN,normal,0.01,29.714,15.396,29.714,17.813,26.046,19.075,29.714,20.518,29.714,12.467,29.714,12.402,24.264,7.629
NN,strong,0,29.714,29.714,29.714,29.714,26.046,26.046,29.714,29.714,29.714,29.714,29.714,29.714,14.423,14.423
NN,strong,0.0001,29.714,29.538,29.714,29.578,26.046,25.976,29.714,29.621,29.714,29.526,29.714,29.512,15.359,15.234
NN,strong,0.001,29.714,28.031,29.714,28.376,26.046,25.37,29.714,28.754,29.714,27.753,29.714,27.592,17.567,16.124
NN,strong,0.01,29.714,15.396,29.714,17.813,26.046,19.075,29.714,20.518,29.714,12.467,29.714,12.402,22.283,7.446
