NN,weak,0,29.714,29.714
NN,weak,0.0001,29.714,29.529
NN,weak,0.001,29.714,27.749
NN,weak,0.01,29.714,12.463
NN,normal,0,29.714,29.714
NN,normal,0.0001,29.714,29.529
NN,normal,0.001,29.714,27.749
NN,normal,0.01,29.714,12.463
NN,strong,0,29.714,29.714
NN,strong,0.0001,29.714,29.529
NN,strong,0.001,29.714,27.749
NN,strong,0.01,29.714,12.463
