NN,weak,0.001,3.8744769874476988,3.6736401673640167,5.887029288702929,5.0,3.7322175732217575,3.8786610878661087,0.8535564853556485
NN,weak,0.01,2.6108786610878663,2.5355648535564854,3.8200836820083683,3.205020920502092,2.2384937238493725,2.5439330543933054,0.5104602510460251
NN,weak,0.1,0.2928870292887029,0.28870292887029286,0.3054393305439331,0.38493723849372385,0.3138075313807531,0.2928870292887029,0.03765690376569038
NN,normal,0.001,4.2635983263598325,4.083682008368201,6.2552301255230125,5.359832635983263,4.03765690376569,4.2552301255230125,1.2259414225941423
NN,normal,0.01,3.213389121338912,3.100418410041841,4.7531380753138075,4.01673640167364,2.8200836820083683,3.1297071129707112,0.7782426778242678
NN,normal,0.1,0.9456066945606695,0.899581589958159,1.3263598326359833,1.2259414225941423,0.9121338912133892,0.9874476987447699,0.1506276150627615
NN,strong,0.001,4.690376569037657,4.514644351464435,6.535564853556485,5.640167364016737,4.347280334728033,4.615062761506276,1.6485355648535565
NN,strong,0.01,3.899581589958159,3.7615062761506275,5.535564853556485,4.7238493723849375,3.497907949790795,3.811715481171548,1.1589958158995817
NN,strong,0.1,1.7531380753138075,1.6820083682008369,2.3640167364016738,2.096234309623431,1.4476987447698744,1.6945606694560669,0.3263598326359833
NN,weak,0.0001,4.196652719665272,3.9707112970711296,6.2761506276150625,5.389121338912134,4.096234309623431,4.2343096234309625,0.99581589958159
NN,normal,0.0001,4.451882845188284,4.2594142259414225,6.493723849372385,5.589958158995816,4.2510460251046025,4.447698744769874,1.3556485355648535
NN,strong,0.0001,4.807531380753138,4.615062761506276,6.635983263598327,5.7740585774058575,4.464435146443515,4.7196652719665275,1.715481171548117
NN,weak,0,4.301255230125523,4.100418410041841,6.309623430962343,5.640167364016737,4.171548117154812,4.347280334728033,1.1338912133891212
NN,normal,0,4.493723849372385,4.297071129707113,6.405857740585774,5.7322175732217575,4.2133891213389125,4.451882845188284,1.3849372384937237
NN,strong,0,4.832635983263598,4.673640167364017,6.606694560669456,5.861924686192468,4.464435146443515,4.7405857740585775,1.7573221757322175
