lNN,weak,0.001,0.0041841004184100415,1.6736401673640167,1.6736401673640167,4.682008368200837,5.476987447698745,1.1882845188284519,1.2343096234309623,0.0041841004184100415
lNN,weak,0.01,0.0041841004184100415,0.1799163179916318,0.1799163179916318,2.573221757322176,1.3389121338912133,0.008368200836820083,0.0041841004184100415,0.0041841004184100415
lNN,weak,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lNN,normal,0.001,0.0041841004184100415,1.6736401673640167,1.6736401673640167,4.686192468619247,5.493723849372385,1.1882845188284519,1.2343096234309623,0.0041841004184100415
lNN,normal,0.01,0.0041841004184100415,0.9707112970711297,0.9707112970711297,3.6317991631799162,3.288702928870293,0.9832635983263598,0.7698744769874477,0.0041841004184100415
lNN,normal,0.1,0.0,0.0,0.0,0.0041841004184100415,0.0041841004184100415,0.0,0.0,0.0
lNN,strong,0.001,0.0041841004184100415,1.6736401673640167,1.6736401673640167,4.98744769874477,5.916317991631799,1.393305439330544,1.2343096234309623,0.0041841004184100415
lNN,strong,0.01,0.0041841004184100415,1.6610878661087867,1.6610878661087867,3.98326359832636,4.066945606694561,1.0502092050209204,1.2343096234309623,0.0041841004184100415
lNN,strong,0.1,0.0,0.1589958158995816,0.1589958158995816,0.26778242677824265,0.19246861924686193,0.0,0.0,0.0
lNN,weak,0.0001,0.0041841004184100415,1.715481171548117,1.715481171548117,5.03765690376569,6.00418410041841,1.4728033472803348,1.2761506276150627,0.0041841004184100415
lNN,normal,0.0001,0.0041841004184100415,1.715481171548117,1.715481171548117,5.03765690376569,6.00418410041841,1.4728033472803348,1.2761506276150627,0.0041841004184100415
lNN,strong,0.0001,0.0041841004184100415,1.715481171548117,1.715481171548117,5.03765690376569,6.00418410041841,1.4728033472803348,1.2761506276150627,0.0041841004184100415
lNN,weak,0,0.0,1.7238493723849373,1.7238493723849373,5.092050209205021,6.0,1.4686192468619246,1.2719665271966527,0.0
lNN,normal,0,0.0,1.7238493723849373,1.7238493723849373,5.092050209205021,6.0,1.4686192468619246,1.2719665271966527,0.0
lNN,strong,0,0.0,1.7238493723849373,1.7238493723849373,5.092050209205021,6.0,1.4686192468619246,1.2719665271966527,0.0
