lNN,weak,0,6.43

lNN,weak,0.0001,6.43

lNN,weak,0.001,6.347

lNN,weak,0.01,4.73

lNN,weak,0.1,0.893

lNN,normal,0,6.43

lNN,normal,0.0001,6.43

lNN,normal,0.001,6.428

lNN,normal,0.01,5.071

lNN,normal,0.1,1.756

lNN,strong,0,6.43

lNN,strong,0.0001,6.43

lNN,strong,0.001,6.429

lNN,strong,0.01,5.625

lNN,strong,0.1,3.841

