NN,weak,0,14.0,14.0

NN,weak,0.0001,14.0,14.0

NN,weak,0.001,14.0,13.58

NN,weak,0.01,14.0,10.122

NN,weak,0.1,14.0,0.0

NN,normal,0,14.0,14.0

NN,normal,0.0001,14.0,14.0

NN,normal,0.001,14.0,13.58

NN,normal,0.01,14.0,10.122

NN,normal,0.1,14.0,0.0

NN,strong,0,14.0,14.0

NN,strong,0.0001,14.0,14.0

NN,strong,0.001,14.0,13.58

NN,strong,0.01,14.0,10.122

NN,strong,0.1,14.0,0.0

