cNN,weak,0,7.604

cNN,weak,0.0001,7.463

cNN,weak,0.001,6.514

cNN,weak,0.01,3.323

cNN,weak,0.1,0.026

cNN,normal,0,7.973

cNN,normal,0.0001,7.914

cNN,normal,0.001,7.259

cNN,normal,0.01,5.145

cNN,normal,0.1,0.319

cNN,strong,0,8.508

cNN,strong,0.0001,8.481

cNN,strong,0.001,8.175

cNN,strong,0.01,6.53

cNN,strong,0.1,1.366

