cNN,normal,0.0001,14.0,13.976,14.0,13.98,14.0,13.991,14.0,13.956,14.0,13.973,10.689,10.673
cNN,normal,0.0001,14.0,13.969,14.0,13.976,14.0,13.98,14.0,13.943,14.0,13.96,12.246,12.235
cNN,normal,0.0001,14.0,13.969,14.0,13.98,14.0,13.991,14.0,13.952,14.0,13.972,12.234,12.216
cNN,normal,0.0001,14.0,13.969,14.0,13.976,14.0,13.991,14.0,13.969,14.0,13.969,12.271,12.257
