NN,normal,0.0001,14.0,13.981,14.0,13.984,14.0,13.991,14.0,13.977,14.0,13.98,9.328,9.31
NN,normal,0.0001,14.0,13.976,14.0,13.981,14.0,13.984,14.0,13.978,14.0,13.97,11.002,10.981
NN,normal,0.0001,14.0,13.976,14.0,13.984,14.0,13.991,14.0,13.966,14.0,13.971,10.955,10.938
NN,normal,0.0001,14.0,13.976,14.0,13.981,14.0,13.991,14.0,13.971,14.0,13.971,11.052,11.037
